i06,e08,c5,p15,l2,623
i06,e08,c5,p24,l2,289
i02,e09,c1,p04,l3,7
i17,e08,c5,p19,l3,24
i38,e10,c1,p19,l3,3648
i02,e08,c1,p05,l3,6
i14,e08,c5,p01,l3,125
i17,e08,c5,p05,l3,2
i38,e11,c1,p08,l2,22
i06,e10,c5,p05,l2,50
i38,e10,c1,p30,l4,16
i38,e10,c1,p20,l4,52
i06,e01,c5,p08,l3,9
i38,e11,c1,p21,l2,19
i38,e10,c1,p11,l2,23
i05,e06,c1,p07,l3,1
i06,e01,c5,p35,l3,32
i38,e01,c1,p16,l3,4
i38,e09,c1,p03,l2,13
i38,e08,c4,p09,l2,1
i06,e10,c5,p10,l2,37
i06,e10,c5,p03,l2,59
i02,e08,c1,p16,l3,31
i06,e01,c5,p18,l3,4
i46,e09,c1,p35,l3,4
i46,e04,c4,p35,l3,9
i17,e01,c5,p10,l3,33
i16,e08,c5,p14,l3,4
i38,e01,c1,p14,l3,2
i13,e08,c5,p10,l3,3
i30,e09,c1,p18,l3,4
i34,e08,c5,p23,l3,1
i14,e08,c3,p10,l3,3
i14,e04,c5,p12,l3,1
i46,e01,c4,p07,l3,3
i34,e03,c5,p28,l3,1
i38,e10,c4,p06,l3,8
i06,e01,c5,p29,l3,6
i07,e08,c5,p35,l3,1
i06,e07,c5,p11,l2,1
i38,e07,c1,p10,l2,1
i38,e09,c1,p21,l2,1
i30,e09,c1,p15,l3,2
i17,e01,c5,p16,l3,1
i38,e04,c1,p08,l1,1
i42,e02,c5,p13,l3,1
i34,e04,c5,p04,l3,2
i02,e09,c1,p07,l3,1
i06,e08,c5,p16,l2,794
i06,e08,c5,p29,l2,243
i38,e08,c1,p21,l2,93
i38,e10,c1,p12,l4,329
i06,e12,c5,p18,l3,31
i38,e10,c1,p11,l4,561
i38,e06,c1,p32,l3,120
i38,e10,c1,p35,l2,133
i06,e10,c3,p14,l3,112
i06,e09,c5,p07,l2,15
i06,e04,c5,p24,l1,24
i13,e11,c5,p16,l3,5
i07,e12,c5,p35,l3,28
i31,e11,c1,p35,l3,2
i34,e03,c5,p05,l3,7
i38,e04,c7,p13,l1,14
i06,e10,c5,p06,l2,10
i34,e04,c5,p35,l3,3
i06,e10,c5,p13,l1,7
i38,e08,c1,p08,l2,3
i34,e08,c5,p02,l3,1
i12,e09,c5,p10,l3,1
i14,e11,c5,p23,l3,1
i02,e01,c1,p09,l3,1
i05,e07,c1,p10,l3,5
i15,e09,c6,p35,l3,2
i38,e04,c1,p22,l1,1
i14,e08,c5,p29,l3,3
i38,e10,c4,p20,l3,4
i39,e04,c5,p05,l3,6
i17,e09,c5,p10,l3,3
i46,e11,c4,p35,l3,1
i17,e04,c5,p20,l3,12
i38,e11,c4,p18,l2,1
i14,e08,c5,p22,l3,1
i05,e06,c1,p08,l3,1
i17,e01,c5,p29,l3,1
i02,e08,c1,p15,l3,194
i06,e12,c5,p29,l3,26
i06,e08,c3,p12,l2,15
i06,e10,c5,p19,l3,13737
i06,e08,c5,p20,l2,73
i06,e12,c5,p17,l3,37
i02,e08,c1,p29,l3,137
i06,e12,c5,p23,l3,14
i38,e11,c1,p01,l2,67
i46,e11,c1,p17,l3,633
i06,e01,c5,p16,l3,17
i06,e11,c5,p10,l2,845
i38,e10,c1,p31,l3,111
i02,e09,c1,p03,l3,17
i38,e10,c4,p35,l4,6
i06,e09,c5,p04,l2,6
i38,e09,c1,p16,l2,8
i06,e10,c3,p21,l3,60
i38,e06,c7,p13,l3,12
i38,e06,c4,p03,l3,22
i06,e04,c5,p17,l1,37
i06,e09,c5,p12,l2,7
i06,e10,c5,p12,l1,17
i17,e08,c5,p07,l3,3
i02,e09,c1,p17,l3,6
i34,e04,c5,p19,l3,15
i05,e04,c1,p10,l3,2
i06,e10,c5,p18,l1,8
i38,e11,c7,p10,l2,2
i02,e09,c1,p14,l3,1
i38,e08,c1,unknown,l2,1
i06,e10,c5,p18,l2,5
i17,e01,c5,p04,l3,1
i38,e05,c1,p25,l1,1
i14,e08,c5,p20,l3,2
i17,e04,c5,p15,l3,1
i14,e08,c5,p18,l3,11
i06,e10,c5,p14,l1,22
i05,e08,c1,p19,l3,36
i06,e10,c5,p01,l2,17
i38,e10,c4,p11,l4,10
i38,e06,c1,p08,l3,38
i38,e04,c1,p32,l1,28
i14,e04,c5,p07,l3,3
i34,e08,c5,p10,l3,32
i30,e04,c1,p01,l3,1
i12,e08,c5,p21,l3,10
i38,e08,c1,p18,l2,10
i06,e10,c3,p02,l3,8
i02,e01,c1,p21,l3,20
i38,e10,c1,p18,l1,1
i38,e11,c4,p03,l2,4
i14,e08,c5,p06,l3,15
i14,e08,c5,p02,l3,8
i06,e10,c3,p19,l4,4
i14,e09,c5,p19,l3,2
i05,e06,c1,p28,l3,1
i06,e08,c3,p09,l2,6
i42,e05,c5,p12,l3,1
i05,e06,c1,p12,l3,1
i38,e09,c1,p06,l2,1
i02,e08,c1,p20,l3,1
i06,e05,c5,p03,l1,1
